,game1,game2
49880,90346,91112
49881,90347,91288
49882,90348,91634
49883,90349,91286
49884,90350,91755
49887,90356,92432
49888,90358,91815
49889,90360,91658
49890,90361,91661
49892,90368,91698
49893,90369,91837
49894,90371,91005
49895,90375,91844
49896,90377,92179
49897,90378,92221
49898,90382,91891
49899,90383,91865
49900,90384,91227
49901,90386,91895
49902,90387,92097
49903,90388,91941
49904,90389,91744
49905,90390,91880
49907,90394,91790
49908,90395,90994
49909,90396,91881
49910,90397,91747
49911,90398,92214
49912,90399,91731
49913,90400,91960
49914,90401,91363
49915,90402,91611
49916,90403,91272
49917,90405,91706
49918,90406,92215
49919,90407,90881
49920,90409,90816
49922,90411,91050
49923,90412,91321
49924,90413,91710
49925,90414,90842
49926,90415,92109
49927,90416,91659
49928,90417,91702
49929,90418,91885
49930,90420,91299
49931,90421,92225
49932,90422,91822
49933,90423,90793
49934,90424,92224
49935,90425,91389
49936,90426,91835
49937,90427,91839
49938,90429,92147
49939,90430,91721
49940,90431,92154
49941,90432,91206
49942,90434,91725
49943,90436,91686
49946,90440,91691
49947,90442,92153
49949,90444,92178
49950,90445,92288
49951,90446,91874
49952,90447,91239
49953,90448,91036
49954,90449,91907
49955,90452,90977
49956,90453,91439
49957,90454,92114
49958,90455,92115
49959,90456,90928
49960,90457,91343
49961,90458,91417
49962,90459,91746
49963,90460,91703
49964,90462,91748
49965,90463,91424
49966,90465,91752
49967,90466,91633
49968,90467,91701
49969,90468,91320
49971,90470,91115
49972,90471,91435
49973,90472,91681
49974,90473,90937
49975,90474,91830
49976,90475,90794
49977,90477,91761
49978,90478,92401
49979,90479,92184
49980,90480,91951
49981,90482,90801
49982,90483,92403
49983,90484,91929
49984,90486,91773
49985,90487,91149
49986,90488,91449
49987,90489,91644
49988,90490,91871
49989,90491,90943
49990,90492,91782
49991,90494,91370
49992,90495,91902
49993,90496,92409
49994,90497,90946
49995,90500,92098
49996,90501,91581
49997,90502,91793
49998,90503,91720
49999,90504,91653
50000,90505,92274
50001,90506,92276
50003,90508,91619
50004,90509,91322
50005,90510,91558
50006,90511,90964
50007,90512,91556
50008,90513,91801
50009,90514,91884
50010,90515,92325
50011,90516,92018
50012,90517,92152
50013,90518,91102
50014,90520,91028
50015,90521,91620
50016,90522,91664
50017,90523,91618
50019,90525,91666
50020,90526,91821
50021,90527,92125
50022,90529,91768
50023,90530,92473
50024,90531,91942
50025,90533,91468
50026,90534,91716
50027,90535,90857
50030,90539,91916
50031,90540,91388
50032,90541,91719
50034,90543,91298
50035,90544,92081
50036,90546,91842
50038,90548,92030
50039,90549,91613
50040,90550,91947
50041,90551,92150
50042,90552,91394
50043,90553,92111
50044,90554,92446
50045,90555,91847
50046,90556,91229
50047,90559,92162
50048,90560,91727
50049,90561,91952
50050,90562,91983
50053,90565,91627
50054,90567,92037
50055,90569,92169
50056,90571,90712
50057,90573,92013
50058,90574,91529
50059,90575,91994
50060,90576,91138
50061,90577,91988
50062,90578,92042
50063,90579,92043
50064,90580,92176
50066,90584,92506
50068,90588,91733
50069,90590,91090
50070,90591,92047
50071,90592,91946
50072,90593,91250
50073,90594,91995
50074,90596,91290
50075,90597,90769
50076,90598,91789
50077,90599,92007
50078,90600,92055
50079,90601,92017
50080,90603,90866
50082,90605,91255
50084,90607,92010
50086,90609,91893
50087,90611,91896
50088,90612,91430
50089,90615,91918
50090,90616,91901
50091,90617,91215
50092,90619,91707
50093,90620,91906
50094,90621,92218
50095,90623,91467
50096,90624,92234
50097,90625,91910
50098,90626,91913
50099,90627,92233
50100,90630,91597
50101,90631,92230
50102,90632,91894
50103,90633,91889
50104,90634,91924
50105,90635,91729
50106,90637,92126
50107,90638,91397
50108,90639,91632
50109,90640,92194
50110,90641,91121
50112,90645,92032
50113,90646,91472
50114,90647,92108
50115,90649,90920
50116,90650,91414
50118,90652,92059
50120,90654,91935
50121,90655,91507
50124,90661,91696
50125,90662,92058
50126,90663,92190
50127,90664,92062
50128,90665,91665
50129,90666,92192
50130,90668,92193
50131,90669,91168
50132,90670,91945
50133,90671,91313
50134,90672,92072
50135,90673,91975
50138,90679,91959
50139,90682,92104
50140,90683,92244
50142,90685,92245
50143,90687,91965
50144,90688,91260
50145,90690,92202
50146,90691,91075
50148,90694,91810
50149,90695,91814
50150,90696,91993
50154,90700,91499
50155,90703,91161
50156,90705,91393
50157,90706,92149
50158,90708,91344
50160,90713,91987
50161,90714,91285
50162,90715,91992
50163,90716,91547
50164,90717,92084
50165,90718,91971
50166,90719,91932
50167,90720,91977
50168,90721,92210
50169,90722,91704
50170,90723,92450
50171,90724,92033
50173,90726,92165
50178,90731,91271
50180,90733,92280
50181,90734,91157
50182,90735,91660
50183,90736,92334
50184,90737,92142
50185,90738,92090
50186,90739,91380
50187,90741,92036
50188,90742,91974
50190,90744,92020
50192,90746,92366
50195,90749,92026
50196,90750,92442
50197,90751,91911
50198,90752,92029
50201,90755,92163
50202,90756,91985
50203,90757,92464
50204,90758,92209
50205,90761,92175
50206,90763,91515
50207,90766,91989
50208,90767,91352
50209,90768,91408
50211,90770,91771
50213,90773,92011
50214,90774,91253
50215,90776,91879
50216,90777,92429
50217,90778,92060
50218,90779,92170
50220,90781,92061
50222,90785,91279
50223,90786,92393
50226,90789,91549
50227,90790,92260
50228,90791,92316
50229,90792,91997
50232,90795,91999
50234,90798,91799
50235,90800,92102
50237,90802,91629
50238,90803,92315
50240,90805,92086
50241,90806,92168
50242,90808,92159
50244,90811,91265
50245,90812,91645
50248,90819,91584
50249,90820,92063
50250,90821,92052
50251,90822,91734
50252,90823,91904
50253,90824,92101
50255,90829,91375
50256,90830,92106
50258,90832,91475
50259,90833,92197
50260,90834,92054
50263,90838,92422
50265,90840,92123
50269,90847,92015
50270,90848,92028
50272,90851,92494
50274,90853,91915
50275,90854,92129
50276,90856,92131
50278,90858,92289
50280,90860,92501
50281,90861,92329
50282,90862,91482
50283,90863,91809
50284,90864,91635
50286,90867,92295
50287,90868,91426
50288,90869,91921
50289,90870,92296
50290,90871,91919
50293,90874,92156
50294,90875,92157
50295,90876,91362
50296,90877,91196
50297,90880,91483
50302,90886,91518
50303,90887,91855
50304,90888,92135
50306,90890,91859
50307,90891,92420
50308,90892,92039
50310,90895,92286
50311,90896,92027
50312,90897,92299
50313,90898,91404
50317,90905,92103
50318,90906,91545
50320,90909,91927
50321,90910,91737
50323,90912,91607
50324,90913,92208
50327,90917,91655
50328,90919,91324
50331,90922,92486
50332,90923,91663
50334,90926,92204
50336,90930,92046
50337,90931,92182
50338,90933,92212
50339,90934,92231
50343,90938,91440
50344,90941,92223
50345,90942,92213
50347,90944,91269
50349,90948,92226
50350,90949,92228
50351,90950,92220
50355,90955,92219
50358,90959,91718
50359,90960,92232
50372,90974,91353
50376,90987,92181
50377,90988,92383
50378,90989,92259
50382,90995,91432
50383,90996,92071
50384,90997,92397
50385,91001,92266
50388,91006,91650
50389,91007,92177
50391,91011,92247
50393,91014,91808
50394,91016,91779
50395,91017,92118
50396,91018,92284
50398,91021,92285
50401,91026,91981
50403,91029,92459
50404,91032,92468
50405,91033,92469
50406,91034,92301
50409,91038,91575
50414,91043,91367
50418,91049,91958
50421,91052,92009
50424,91056,92379
50426,91058,92124
50428,91060,91595
50429,91061,91494
50431,91063,92205
50436,91069,92144
50439,91072,91599
50440,91073,91624
50443,91077,91685
50444,91078,91728
50447,91081,91897
50450,91086,91689
50454,91091,92404
50457,91095,92411
50459,91097,91587
50461,91099,92443
50462,91100,92444
50469,91109,91604
50473,91113,92217
50474,91114,92394
50482,91123,92350
50485,91126,92351
50486,91127,92269
50487,91128,92390
50490,91132,91990
50492,91134,92485
50496,91139,91870
50501,91144,92099
50508,91153,92384
50517,91165,92428
50518,91167,91943
50522,91171,92227
50524,91173,92199
50525,91174,92431
50526,91176,91383
50529,91179,92363
50531,91183,91617
50532,91185,92438
50533,91188,92025
50536,91191,92367
50537,91193,92345
50539,91198,92148
50547,91211,92300
50549,91214,92461
50560,91228,92303
50565,91236,92400
50572,91243,91785
50573,91245,92402
50593,91270,91963
50598,91275,91590
50611,91289,91950
50613,91291,91616
50614,91292,92434
50616,91295,92493
50622,91301,92279
50626,91308,92065
50628,91310,92238
50650,91339,92229
50654,91347,91986
50657,91351,92262
50689,91387,92133
50693,91391,92237
50698,91396,92298
50710,91409,92070
50711,91410,92139
50712,91411,92143
50714,91415,92188
50730,91433,92050
50743,91448,92264
50751,91458,92004
50768,91480,92327
50779,91495,92012
50785,91502,92056
50786,91503,92057
50789,91506,92145
50791,91508,91598
50795,91513,91936
50796,91514,91603
50806,91530,92174
50822,91550,92051
50833,91565,92447
50834,91566,92075
50869,91606,92195
50883,91622,92527
50925,91677,91961
50926,91678,92141
50929,91683,92497
50987,91765,92082
51012,91812,92571
51021,91832,92291
51028,91841,92206
51068,91909,92216
51079,91923,92235
51119,91979,92138
51346,91898,92239
51347,91576,92240
51348,90081,92241
51349,91005,92242
51350,90682,92243
51353,90405,92246
51355,92112,92248
51356,90527,92250
51357,91070,92251
51359,90318,92254
51360,91907,92255
51399,89998,92312
51400,90495,92313
51403,90109,92319
51404,89978,92320
51412,92124,92330
51419,90591,92339
51421,90996,92346
51424,90008,92352
51425,91006,92356
51430,92374,92521
51432,92178,92380
51440,90079,92392
51450,90421,92405
51451,90168,92407
51472,90660,92440
51482,91206,92458
51494,90973,92475
51495,91121,92476
51496,90023,92479
51498,90811,92484
51501,90500,92488
51502,90833,92490
51505,91169,92495
51509,92192,92505
51511,91286,92508
51512,91788,92510
51513,90004,92513
51514,90269,92515
51515,90661,92518
51517,92131,92524
51518,92366,92525
51519,89645,92526
51521,92295,92528
51522,91682,92529
51523,91116,92531
51524,91909,92537
51525,92224,92538
51527,91914,92576
51529,91434,92608
51530,91176,92624
51531,90386,92643
51532,92334,92651
51533,92126,92652
51534,89750,92661
51535,90231,92666
51536,92709,94094
51537,92736,93806
51538,92737,94130
51539,92754,94181
51540,92766,94054
51541,92837,94278
51542,92861,94074
51543,92865,94395
51544,92880,95660
51545,92890,94573
51546,92917,95707
51547,92918,93453
51548,92925,94674
51549,92961,93751
51550,92968,94590
51551,93036,93750
51552,93083,93972
51553,93096,93271
51554,93106,94002
51555,93166,93367
51556,93194,94078
51557,93199,95036
51558,93233,93458
51559,93246,94326
51560,93247,93630
51561,93258,94270
51562,93269,93702
51564,93286,94254
51565,93340,93642
51566,93349,94082
51567,93365,94706
51569,93376,94170
51570,93382,95971
51571,93447,93791
51572,93450,95674
51575,93461,96315
51576,93485,93790
51577,93486,96983
51578,93513,95747
51579,93525,93911
51580,93555,94377
51581,93566,95994
51582,93572,97098
51583,93575,97121
51584,93581,97138
51585,93588,97142
51586,93592,95999
51587,93598,94673
51588,93610,95954
51589,93614,96963
51590,93617,97025
51591,93623,96393
51593,93636,97039
51594,93640,97440
51596,93646,95696
51597,93648,96275
51598,93657,97055
51599,93661,96512
51600,93664,94182
51601,93666,97044
51602,93678,94745
51603,93682,95394
51604,93697,96230
51605,93701,94937
51607,93723,96272
51608,93747,95733
51609,93748,94601
51610,93749,95802
51613,93753,96154
51614,93757,94116
51618,93807,94720
51619,93810,94137
51620,93830,95941
51621,93838,97432
51622,93848,94837
51623,93849,94446
51624,93860,95466
51625,93861,96401
51626,93864,96954
51627,93867,97157
51628,93868,96219
51629,93871,96170
51630,93872,95459
51631,93873,94933
51632,93875,96750
51633,93876,95462
51634,93884,94899
51635,93885,95497
51636,93887,95483
51637,93894,97024
51638,93908,96004
51639,93909,95769
51641,93917,97464
51642,93925,96740
51643,93927,94115
51644,93939,96524
51645,93941,94098
51646,93957,95574
51647,93962,95888
51648,93965,94243
51649,93970,95587
51650,93971,95588
51652,93974,95906
51653,93979,95916
51654,93982,95096
51655,93985,96918
51656,93995,96123
51657,93998,95703
51658,93999,95671
51660,94008,95301
51661,94032,96242
51662,94038,96249
51663,94046,96276
51664,94047,95817
51666,94058,96285
51667,94059,96390
51671,94093,96194
51674,94099,96419
51679,94144,96432
51680,94149,96431
51681,94154,97139
51682,94163,96433
51684,94174,96319
51685,94175,95194
51686,94180,95235
51689,94192,96264
51690,94217,96199
51691,94219,95556
51692,94221,96208
51693,94230,97064
51696,94257,95965
51697,94258,96271
51698,94269,95826
51701,94290,96290
51702,94314,95979
51703,94319,96250
51705,94370,96970
51707,94378,96429
51709,94423,96651
51710,94439,95816
51711,94442,96958
51713,94453,97345
51714,94459,97103
51715,94464,96976
51716,94465,96484
51717,94473,97146
51718,94480,96097
51719,94481,96090
51720,94486,96528
51721,94488,95246
51722,94494,97188
51723,94497,96598
51724,94503,97380
51725,94510,97383
51726,94513,97388
51727,94516,96575
51728,94517,96118
51729,94546,95892
51730,94561,97419
51731,94566,96661
51732,94568,96143
51733,94571,97029
51734,94572,97420
51736,94577,95687
51737,94578,96052
51738,94581,96196
51740,94592,95429
51742,94614,96745
51743,94615,96017
51744,94622,97476
51745,94623,97113
51746,94626,96197
51747,94630,97033
51748,94636,97072
51749,94638,96758
51750,94639,95991
51751,94642,96311
51752,94644,96671
51753,94645,97509
51754,94646,96266
51755,94650,95975
51756,94662,96732
51757,94667,96458
51758,94668,97508
51759,94672,96952
51762,94675,96224
51763,94679,97374
51764,94682,95422
51765,94684,95752
51766,94685,95746
51767,94690,96079
51768,94693,97358
51769,94694,97362
51770,94695,95755
51771,94696,95756
51772,94697,96185
51773,94699,95796
51774,94702,95859
51775,94703,97069
51776,94704,97368
51777,94705,96231
51779,94711,95162
51780,94712,95313
51781,94713,96481
51782,94718,97379
51784,94724,96770
51785,94725,95934
51786,94727,96236
51787,94728,96288
51788,94729,96348
51789,94737,95967
51790,94740,95854
51791,94741,97043
51792,94743,96174
51794,94746,96987
51795,94747,97327
51796,94749,96447
51797,94752,96209
51798,94755,96533
51799,94757,95889
51800,94758,95139
51801,94761,95358
51802,94763,96843
51803,94764,95947
51804,94765,96889
51805,94766,95289
51806,94767,95948
51807,94770,96894
51808,94772,95359
51809,94773,96902
51810,94775,97447
51811,94776,96135
51812,94777,96848
51813,94778,95743
51814,94779,95805
51815,94780,95474
51816,94782,96475
51817,94783,96365
51818,94784,95380
51819,94785,95512
51820,94786,95827
51821,94787,96803
51822,94788,96160
51823,94789,95837
51824,94790,95790
51825,94791,95821
51826,94792,96834
51827,94793,97452
51828,94794,95812
51829,94795,96509
51830,94796,96425
51831,94797,96089
51832,94801,96415
51833,94803,96704
51834,94804,96622
51835,94805,95569
51836,94806,96211
51837,94807,96216
51838,94808,96541
51839,94810,96186
51840,94811,97179
51841,94812,95338
51842,94814,95770
51843,94815,96639
51844,94818,96908
51845,94819,97489
51846,94820,96158
51847,94822,97418
51848,94823,96466
51849,94824,96248
51850,94825,96886
51851,94826,96777
51852,94827,96252
51853,94829,96260
51854,94830,96265
51855,94831,95749
51856,94832,95492
51857,94833,96387
51858,94834,95178
51859,94835,96301
51861,94838,96965
51862,94839,96132
51863,94840,96660
51864,94841,95803
51865,94842,97023
51866,94844,96391
51867,94845,96133
51868,94847,96463
51869,94848,96119
51870,94849,96581
51871,94850,97187
51872,94851,97400
51873,94852,96124
51874,94853,96115
51875,94855,96632
51876,94856,96162
51877,94857,95959
51878,94858,96149
51879,94859,96205
51880,94860,96350
51881,94861,96396
51882,94862,96397
51883,94863,95156
51884,94864,96612
51885,94865,96155
51886,94866,97074
51887,94868,96723
51888,94869,95688
51889,94871,97224
51890,94872,96355
51891,94873,96207
51892,94875,97443
51893,94877,96615
51894,94879,96562
51895,94880,96300
51896,94881,96233
51897,94882,96164
51898,94883,96139
51899,94884,96039
51900,94885,95961
51901,94886,96167
51902,94887,96168
51903,94888,96677
51904,94889,96326
51905,94890,96134
51906,94893,96178
51907,94894,96410
51908,94895,96495
51909,94896,95853
51910,94897,96685
51912,94900,97318
51913,94902,96234
51914,94903,96838
51915,94904,95989
51916,94905,96198
51917,94906,97387
51918,94907,96201
51919,94909,97052
51920,94910,96184
51921,94911,95869
51922,94912,97022
51923,94913,95449
51924,94914,95673
51925,94916,96633
51926,94918,97422
51927,94919,96215
51928,94920,96113
51929,94921,96110
51930,94923,96305
51931,94924,95457
51932,94926,95410
51933,94927,96218
51934,94928,97067
51935,94929,97031
51936,94930,96223
51938,94934,96227
51939,94935,96426
51940,94936,96228
51942,94940,96978
51943,94942,96255
51944,94946,96214
51945,94947,96334
51946,94948,97381
51947,94949,97071
51948,94951,96217
51949,94953,97040
51950,94954,96238
51951,94955,96006
51952,94956,96111
51953,94957,96335
51954,94958,96564
51955,94959,97016
51956,94961,96709
51957,94962,96897
51958,94963,96116
51959,94964,96117
51960,94965,95445
51961,94967,96268
51962,94969,96075
51963,94970,96721
51964,94973,96137
51965,94974,96635
51966,94976,96122
51967,94977,97154
51968,94979,96237
51969,94980,96679
51970,94981,96957
51971,94985,96547
51972,94990,96286
51973,94991,97076
51974,94992,96302
51975,94994,97042
51976,94995,95992
51977,94996,96163
